x_width_px,x_width_um,std_area_fraction,cv_area_fraction,n_windows,cv_uncertainty,dcv_dx_per_um
1.0,0.05555555555555555,0.13105425797330542,0.2560092489849175,2048,0.004000144515389336,-0.022210451978568857
53.48717948717949,2.9715099715099713,0.09820675797319325,0.19124458345766615,155,0.010861962441043193,-0.02245044801035509
105.97435897435898,5.887464387464387,0.06413590166533896,0.1250802829530176,76,0.010145350628038204,-0.014298368604779985
158.46153846153845,8.803418803418802,0.055445546942061184,0.10785780130956178,49,0.010895283244266061,-0.004627514536479176
210.94871794871796,11.71937321937322,0.05034156379589996,0.0980930400579382,36,0.011560375635361959,-0.0036927143311120247
263.43589743589746,14.635327635327636,0.04437664578604992,0.08632222798823325,29,0.011334663833638611,-0.0033260910352606535
315.9230769230769,17.55128205128205,0.04036609681444369,0.07869558037366879,23,0.011603030311038657,-0.0035567108106871748
368.4102564102564,20.467236467236464,0.03371750370554465,0.06557981479884109,20,0.010369079164817743,-0.002553313002784042
420.8974358974359,23.38319088319088,0.0327611222036015,0.06380489172210489,17,0.010942448655511963,-0.0015104714750273987
473.3846153846154,26.299145299145298,0.029251302330676413,0.05677088286328243,15,0.010364897717901087,-0.0016872865563397291
525.8717948717949,29.215099715099715,0.02780438973273342,0.053964790352226184,13,0.01058336611742096,-0.0009366065117889146
578.3589743589744,32.13105413105413,0.026564319317742405,0.05130867907515734,12,0.010473340259195984,-0.0023636682939724455
630.8461538461538,35.047008547008545,0.020883281648183784,0.04018009235290539,10,0.008984541784331593,-0.002200797169683015
683.3333333333334,37.96296296296296,0.01997751477777743,0.038473830624043005,9,0.009068368844161156,-0.0016714715753722385
735.8205128205128,40.87891737891738,0.01582548027091026,0.030432222510207465,9,0.007172943634515199,-0.0008002192348131581
788.3076923076924,43.794871794871796,0.017612332385448376,0.03380702500107282,8,0.008451756250268205,0.00044792133238627
840.7948717948718,46.71082621082621,0.01717990439314858,0.03304445888455133,7,0.008831503119809233,-5.1869750117836295e-05
893.2820512820513,49.62678062678062,0.017532043756473086,0.033504525347251714,7,0.008954461053992795,-0.00012250833477411328
945.7692307692308,52.542735042735046,0.01686131400313507,0.03233000144499972,6,0.00933286751858579,0.0003766516497972078
998.2564102564103,55.458689458689456,0.01867685731097781,0.03570112343025706,6,0.010306026611415485,0.0013784874641902482
1050.7435897435898,58.37464387464388,0.020972164753467266,0.04036921466208645,5,0.012765866568445776,-0.001611070731762608
1103.2307692307693,61.29059829059829,0.013624933839374057,0.02630550580086097,5,0.008318531333349236,-0.0016950812462922784
1155.7179487179487,64.2065527065527,0.015828212556716986,0.030483655371031503,5,0.009639778238008474,-0.00027523447757225525
1208.2051282051282,67.12250712250712,0.012814307731909683,0.024700363420261495,4,0.008732897236119523,-0.0009956328180135594
1260.6923076923076,70.03846153846153,0.01284544694681484,0.024677215546319946,4,0.008724713226802462,-0.0007925583647668487
1313.1794871794873,72.95441595441595,0.010436544473941059,0.020078235292974488,4,0.0070987281649606635,-0.00044232400629565455
1365.6666666666667,75.87037037037037,0.011463675068493284,0.02209762226743902,3,0.009021316513998174,-0.0005020418563417878
1418.1538461538462,78.78632478632478,0.008943051749121852,0.01715037295698691,3,0.007001610440507574,-0.0007329870503878788
1470.6410256410256,81.7022792022792,0.009258913302737592,0.017822908614607145,3,0.0072761719730070245,8.325725773090497e-06
1523.128205128205,84.61823361823362,0.00893803245719349,0.017198927830655047,3,0.0070214328846762795,-0.0005748109246419835
1575.6153846153848,87.53418803418803,0.007538185188422168,0.01447066370650988,3,0.005907623720060127,-0.000796150671100154
1628.1025641025642,90.45014245014245,0.0065415802210626135,0.012555849700335915,3,0.005125904175483345,0.0009316952403089786
1680.5897435897436,93.36609686609687,0.010278133475836615,0.019904225407115235,2,0.009952112703557617,0.0010189852585719967
1733.076923076923,96.28205128205128,0.009529619450937443,0.01849847882938685,2,0.009249239414693425,-0.0002844244952432441
1785.5641025641025,99.19800569800569,0.00937612693833395,0.018245487681294942,2,0.009122743840647471,0.000412017296664837
1838.0512820512822,102.11396011396012,0.010718863539956824,0.020901326140705737,2,0.010450663070352868,-0.00020523118399806304
1890.5384615384617,105.02991452991454,0.008734505104464496,0.01704859812675356,2,0.00852429906337678,-0.0010636452009088779
1943.025641025641,107.94586894586894,0.007529200868829411,0.014698244299507814,2,0.007349122149753907,-0.001192918175086032
1995.5128205128206,110.86182336182335,0.005167113888794539,0.01009160808572477,2,0.005045804042862385,
2048.0,113.77777777777777,0.0,,1,,
