x_width_px,x_width_um,std_area_fraction,cv_area_fraction,n_windows,cv_uncertainty,dcv_dx_per_um
1.0,0.05555555555555555,0.12266158015842164,0.2086720157884427,2048,0.003260500246694417,-0.023362076018618207
53.48717948717949,2.9715099715099713,0.08277807804326609,0.14054926705609017,155,0.007982661951925752,-0.022537660060706354
105.97435897435898,5.887464387464387,0.04552685221248466,0.07723443702985036,76,0.006264540067608359,-0.010626963477125268
158.46153846153845,8.803418803418802,0.046253035009541844,0.07857378489747072,49,0.007937150874927811,-0.001975466136468193
210.94871794871796,11.71937321937322,0.038828256704780024,0.06571369862144469,36,0.007744433652012104,-0.002377780179920767
263.43589743589746,14.635327635327636,0.038095972544196055,0.06470678766585301,29,0.008496417470214651,-0.0015837931757092683
315.9230769230769,17.55128205128205,0.03339793550878406,0.05647716121210888,23,0.008327103127188814,-0.000890297301309368
368.4102564102564,20.467236467236464,0.035047545801604726,0.05951465497132231,20,0.009410093193422075,-0.001721182812817629
420.8974358974359,23.38319088319088,0.027472927473442137,0.04643937996470805,17,0.007964287958842802,-0.0024333897718746417
473.3846153846154,26.299145299145298,0.02682727908966366,0.04532334766924996,15,0.008274873300032466,-0.0015828085468665718
525.8717948717949,29.215099715099715,0.022078283059493553,0.037208584821016105,13,0.007297203849058978,-0.0010579902592829735
578.3589743589744,32.13105413105413,0.023192849662819138,0.03915324493206406,12,0.007992122654814032,-0.0013640322468031155
630.8461538461538,35.047008547008545,0.017400712513272177,0.029253673113876555,10,0.006541320167418592,-0.0018837369594308503
683.3333333333334,37.96296296296296,0.016713090381642134,0.028167462721366197,9,0.006639134633032441,-0.001070395723563448
735.8205128205128,40.87891737891738,0.013638980494010496,0.02301122283998944,9,0.005423797237850433,-0.000874922273246541
788.3076923076924,43.794871794871796,0.013632711925626356,0.02306499578878594,8,0.005766248947196485,5.536077563394765e-05
840.7948717948718,46.71082621082621,0.013815202690996184,0.02333408183635038,7,0.006236295690469147,0.0003521743357366358
893.2820512820513,49.62678062678062,0.014865155602816024,0.02511884440774005,7,0.0067132935518175625,-0.0007422906719657426
945.7692307692308,52.542735042735046,0.011198611573171882,0.019005110310669787,6,0.005486302776921867,-0.0004271466727605194
998.2564102564103,55.458689458689456,0.01333569627617739,0.02262776395434746,6,0.006532072805100909,0.001098307136662834
1050.7435897435898,58.37464387464388,0.014970653291286048,0.02541033740112227,5,0.008035454230090998,0.0003088434654735109
1103.2307692307693,61.29059829059829,0.014375363927031901,0.02442891088831978,5,0.007725099916437771,-0.0002841332340331546
1155.7179487179487,64.2065527065527,0.013885973922667301,0.0237532982841255,5,0.0075114524519205965,-0.000648015269880215
1208.2051282051282,67.12250712250712,0.012096163828457032,0.02064974491269356,4,0.007300787328769014,-0.00034293007315366756
1260.6923076923076,70.03846153846153,0.012800667805632054,0.02175336136177348,4,0.007690974666255729,-0.00020721431098738932
1313.1794871794873,72.95441595441595,0.011413515667965739,0.0194412899423483,4,0.006873533976624153,-0.0008071727700385239
1365.6666666666667,75.87037037037037,0.010059457190206391,0.017046003355309498,3,0.006959001729046376,-0.0009260658946961316
1418.1538461538462,78.78632478632478,0.008257193368089409,0.014040558072140377,3,0.005732033830109902,-0.0006730760843423216
1470.6410256410256,81.7022792022792,0.007743728827396462,0.013120684994486896,3,0.005356497218714135,-0.0008033771898474239
1523.128205128205,84.61823361823362,0.005523848968988641,0.009355335543315085,3,0.0038192997422741987,0.00019898770996224294
1575.6153846153848,87.53418803418803,0.008445832191420482,0.014281163177657014,3,0.005830260453113946,0.0008259718608057192
1628.1025641025642,90.45014245014245,0.008359604068766678,0.014172328133256131,3,0.005785828732294727,8.548688913583144e-05
1680.5897435897436,93.36609686609687,0.008752389028820251,0.014779714921420682,2,0.007389857460710341,-0.0004479775600739768
1733.076923076923,96.28205128205128,0.006837853433352581,0.011559763844163736,2,0.005779881922081868,-0.001100027884520933
1785.5641025641025,99.19800569800569,0.00494984632246076,0.008364452586337077,2,0.004182226293168539,-0.0009419825809789837
1838.0512820512822,102.11396011396012,0.0035787048827356505,0.00606620731064813,2,0.003033103655324065,-0.000499232215924494
1890.5384615384617,105.02991452991454,0.0032229935753907424,0.005452975817113588,2,0.002726487908556794,-0.0006463480757832281
1943.025641025641,107.94586894586894,0.0013523724006526683,0.0022967642590006627,2,0.0011483821295003313,-9.846501806872279e-05
1995.5128205128206,110.86182336182335,0.0028759646953481766,0.004878736808604571,2,0.0024393684043022856,
2048.0,113.77777777777777,0.0,,1,,
