x_width_px,x_width_um,std_area_fraction,cv_area_fraction,n_windows,cv_uncertainty,dcv_dx_per_um
1.0,0.05555555555555555,0.16494542353838262,0.38479542651629556,2048,0.006012428539317118,-0.025494396543505847
53.48717948717949,2.9715099715099713,0.1324824751524277,0.3104549283331667,155,0.01763265505471464,-0.026658244645668856
105.97435897435898,5.887464387464387,0.09727112099809392,0.22932697412403302,76,0.018600873823009123,-0.018252263187686357
158.46153846153845,8.803418803418802,0.08715704810545337,0.20400939344657415,49,0.020608060790261,-0.007480749755910336
210.94871794871796,11.71937321937322,0.07937603754070897,0.18569992355323975,36,0.021884945868386553,-0.006420873841587488
263.43589743589746,14.635327635327636,0.07125546772791108,0.16656344258124767,29,0.02187085149017885,-0.00575333261722118
315.9230769230769,17.55128205128205,0.06569320983595786,0.15214701224995836,23,0.022432853109256957,-0.006199545715937806
368.4102564102564,20.467236467236464,0.05643474490710144,0.13040825716664742,20,0.020619355916979103,-0.004049093092658513
420.8974358974359,23.38319088319088,0.05570409816256271,0.12853307048166215,17,0.022043239731627425,-0.004519047123885744
473.3846153846154,26.299145299145298,0.04558488254144527,0.10405358633304593,15,0.018997498807973506,-0.006313549822012626
525.8717948717949,29.215099715099715,0.040465190278470176,0.09171302351397027,13,0.017986403713397246,-0.0022360678799297276
578.3589743589744,32.13105413105413,0.04019514523045154,0.09101304231533608,12,0.01857795946757559,-0.0027427287484013702
630.8461538461538,35.047008547008545,0.033804558407276426,0.07571767950263805,10,0.016930987846644114,-0.004398687392000607
683.3333333333334,37.96296296296296,0.029206804520600618,0.0653602984651217,9,0.015405570088354751,-0.0005221317493114275
735.8205128205128,40.87891737891738,0.03234476014344675,0.07267265474240872,9,0.01712910899172864,-0.0020445685843291355
788.3076923076924,43.794871794871796,0.023718488531001794,0.05343656088072928,8,0.01335914022018232,-0.0017582319530935926
840.7948717948718,46.71082621082621,0.028022711746408375,0.06241880628661788,7,0.016682127686852538,-0.0004289198854204451
893.2820512820513,49.62678062678062,0.022618763594351998,0.050935139212764526,7,0.013612988562985673,-0.0013101846801592733
945.7692307692308,52.542735042735046,0.02438342693367319,0.05477792867896544,6,0.01581302593422541,0.000630245119089096
998.2564102564103,55.458689458689456,0.02436258838886784,0.05461067128904768,6,0.015764742884678922,-0.0008844669523947919
1050.7435897435898,58.37464387464388,0.022139384359399734,0.04961979804776274,5,0.015691157886850667,-0.0008111666920158009
1103.2307692307693,61.29059829059829,0.02234730610905297,0.04988002109373044,5,0.015773447639343127,-0.0010948643520780595
1155.7179487179487,64.2065527065527,0.019291135701787945,0.04323464896313658,5,0.013671996456134877,-0.0019074069470284769
1208.2051282051282,67.12250712250712,0.01737057772392416,0.0387561976733108,4,0.01370238509390218,-0.0008440250699478426
1260.6923076923076,70.03846153846153,0.017032330072660733,0.03831237170335528,4,0.013545468917391059,0.0007867895875242935
1313.1794871794873,72.95441595441595,0.019395767707093763,0.04334468281764764,4,0.015324659574369336,-0.0005375372621765594
1365.6666666666667,75.87037037037037,0.01582715724035213,0.03517750339658771,3,0.014361155624443669,-0.00401662396650385
1418.1538461538462,78.78632478632478,0.008906217994582168,0.019920098032937154,3,0.008132345967819154,-0.005318570021259832
1470.6410256410256,81.7022792022792,0.0018525866521511907,0.004160087916476947,3,0.0016983487800810875,-0.0025089164508535623
1523.128205128205,84.61823361823362,0.0023467707060849177,0.005288326024682899,3,0.0021589500589923503,0.00038295887182888987
1575.6153846153848,87.53418803418803,0.00282775765022021,0.006393469143353692,3,0.002610122847907604,0.000999911915715609
1628.1025641025642,90.45014245014245,0.004972142039597236,0.01111972115707564,3,0.004539607152810979,-0.0006295620669728191
1680.5897435897436,93.36609686609687,0.0012126481489955487,0.002721920564740129,2,0.0013609602823700644,-0.0018084949055773478
1733.076923076923,96.28205128205128,0.0002548903299047778,0.0005727437447769742,2,0.0002863718723884871,0.0009813889130156706
1785.5641025641025,99.19800569800569,0.0037112010796221118,0.008445291234093565,2,0.004222645617046782,0.0019146415888931466
1838.0512820512822,102.11396011396012,0.00509637261541504,0.011738758936982832,2,0.005869379468491416,0.001118737398829788
1890.5384615384617,105.02991452991454,0.00644816139263521,0.014969665750915738,2,0.007484832875457869,-0.001870876290321633
1943.025641025641,107.94586894586894,0.0003551089500652138,0.0008279789760473759,2,0.00041398948802368795,-0.0023161047497679433
1995.5128205128206,110.86182336182335,0.000621289198443481,0.0014623540051181775,2,0.0007311770025590887,
2048.0,113.77777777777777,0.0,,1,,
